0.23841	0.20991	0.67689	0.36002	1.84188	0.47890	3.80601	0.65217	0.01747
0.26282	0.17603	1.16953	0.54925	1.79691	0.47382	4.42836	0.60656	0.02205
0.23342	0.20521	1.14226	0.64614	1.82810	0.51970	4.57484	0.43961	0.02031
0.26653	0.16469	0.38312	0.54245	1.73929	0.44882	3.54490	0.77551	0.02323
0.27730	0.23142	0.64262	0.41599	1.90854	0.47425	3.95012	0.66667	0.02339
0.19663	0.21537	0.63470	0.45219	1.76768	0.46496	3.73152	0.64444	0.01929
0.23756	0.20981	0.66864	0.46145	1.72098	0.44971	3.74815	0.61364	0.01881
0.30045	0.25309	0.64796	0.50584	1.77873	0.50415	3.99020	0.50314	0.01633
0.25037	0.22512	0.84910	0.51497	1.78414	0.46262	4.08633	0.61979	0.02585
0.25932	0.24198	0.71251	0.66574	1.65359	0.50968	4.04282	0.43333	0.00873
0.26540	0.18438	0.62890	0.47816	1.71074	0.47434	3.74192	0.57627	0.02256
0.25616	0.20283	0.55503	0.44970	1.66727	0.47165	3.60265	0.62424	0.02545
0.26716	0.22014	0.73932	0.49229	1.67968	0.43691	3.83550	0.68085	0.02058
0.25734	0.23035	0.63884	0.62094	1.71763	0.43643	3.90153	0.76970	0.02863
0.22691	0.18592	0.72658	0.37640	1.66647	0.45391	3.63619	0.70370	0.02111
0.23079	0.22942	0.88873	0.61374	1.65767	0.46271	4.08307	0.58333	0.01527
0.23646	0.25947	0.99451	0.51383	1.65448	0.47083	4.12956	0.50327	0.01727
0.25205	0.18468	0.68416	0.50533	1.65059	0.44930	3.72610	0.69231	0.03327
0.28191	0.18311	0.82490	0.42477	1.64584	0.45775	3.81828	0.71569	0.01758
0.22927	0.21999	0.90127	0.52091	1.67344	0.49669	4.04157	0.44928	0.02019
0.26163	0.21262	0.90370	0.46979	1.63872	0.45178	3.93824	0.60544	0.01950
0.23577	0.16238	0.95923	0.50813	1.56180	0.47394	3.90126	0.53061	0.01882
0.25075	0.20551	0.76336	0.44493	1.56889	0.45616	3.68960	0.61212	0.02061
0.22745	0.17703	0.64840	0.50198	1.55748	0.47316	3.58549	0.56738	0.01858
0.27525	0.20026	0.63979	0.29912	1.57564	0.46908	3.45913	0.60317	0.02712
0.26235	0.21305	1.07079	0.62399	1.68952	0.49005	4.34975	0.50273	0.02187
0.24688	0.18014	0.38835	0.55194	1.54478	0.46145	3.37354	0.69298	0.01919
0.23111	0.16383	0.70549	0.49813	1.53089	0.45037	3.57982	0.67213	0.02928
0.21185	0.20359	0.65041	0.61382	1.60647	0.48839	3.77452	0.50000	0.02733
0.25205	0.17417	0.87147	0.43290	1.53646	0.48326	3.75031	0.57143	0.02934
0.24222	0.14953	1.07329	0.51251	1.54575	0.47338	3.99667	0.54839	0.01112
0.22931	0.18076	0.56469	0.46209	1.44413	0.45832	3.33930	0.67580	0.03639
0.25090	0.18272	0.65677	0.41017	1.48731	0.47884	3.46672	0.54815	0.01623
0.24032	0.17784	0.68579	0.41261	1.51404	0.47095	3.50155	0.67347	0.02588
0.24665	0.18519	1.22453	0.53943	1.55910	0.49882	4.25373	0.43210	0.01622
0.25703	0.20141	0.69011	0.58095	1.50780	0.44417	3.68146	0.65128	0.02922
0.24949	0.16136	0.48924	0.49521	1.49774	0.46805	3.36109	0.60417	0.02772
0.25690	0.16261	0.70052	0.35932	1.48342	0.45745	3.42022	0.66667	0.02948
0.23181	0.17767	0.59142	0.38543	1.43913	0.47513	3.30060	0.61290	0.02752
0.21979	0.15394	0.54501	0.73791	1.39036	0.49570	3.54270	0.54472	0.01627
0.21768	0.16540	0.84688	0.42812	1.42823	0.42710	3.51340	0.76786	0.03158
0.25511	0.20346	0.63773	0.44076	1.42391	0.48652	3.44748	0.52000	0.01881
0.27403	0.21357	0.69597	0.50396	1.36611	0.45722	3.51086	0.60000	0.02169
0.24097	0.23017	0.60025	0.49471	1.39007	0.44994	3.40612	0.62911	0.03550
0.24398	0.19052	0.59909	0.49918	1.39412	0.42796	3.35486	0.70139	0.02599
0.26446	0.21895	0.53403	0.35699	1.42190	0.48536	3.28170	0.55952	0.02455
0.23376	0.15005	0.61215	0.72741	1.33773	0.40842	3.46952	0.79630	0.04215
0.22729	0.17614	0.51390	0.43348	1.45021	0.43942	3.24044	0.71429	0.02633
0.23457	0.18390	0.72827	0.49478	1.34929	0.44934	3.44015	0.58730	0.02951
0.26071	0.14474	0.40049	0.39423	1.31093	0.42524	2.93634	0.73913	0.02712
0.26142	0.18221	0.53516	0.36199	1.31728	0.45806	3.11613	0.62092	0.02410
0.21903	0.14383	0.62440	0.38656	1.34041	0.46919	3.18342	0.63522	0.02475
0.26975	0.16847	0.55543	0.55944	1.37756	0.46188	3.39252	0.59596	0.02874
0.23414	0.19872	0.82918	0.41626	1.36304	0.44362	3.48495	0.63927	0.03558
0.25151	0.14900	0.38611	0.42647	1.26755	0.44674	2.92738	0.70238	0.03074
0.23749	0.18296	0.67646	0.49502	1.31048	0.50914	3.41155	0.43478	0.00727
0.25027	0.17886	1.09003	0.31520	1.32887	0.47394	3.63718	0.62366	0.03067
0.24801	0.15685	0.57975	0.50826	1.25606	0.43224	3.18118	0.72549	0.02909
0.27938	0.15925	0.41029	0.38848	1.29465	0.41988	2.95192	0.79085	0.03203
0.28928	0.16843	0.64755	0.52686	1.28649	0.42588	3.34448	0.75817	0.03052
0.21892	0.13604	0.43116	0.28689	1.26470	0.46678	2.80450	0.65833	0.02316
0.23493	0.16739	0.59935	0.37144	1.26130	0.46974	3.10413	0.60000	0.02374
0.24903	0.15731	0.56768	0.47346	1.24696	0.44026	3.13470	0.71429	0.03176
0.22743	0.17603	0.66651	0.52006	1.22407	0.49858	3.31267	0.45926	0.01698
0.25480	0.18491	0.51142	0.31446	1.23005	0.45900	2.95463	0.67179	0.03520
0.27252	0.17755	0.94144	0.42499	1.18292	0.45729	3.45671	0.71795	0.02294
0.23551	0.14635	0.65423	0.56006	1.27515	0.49740	3.36869	0.51643	0.03112
0.26066	0.16733	0.50042	0.35358	1.21479	0.41587	2.91265	0.78472	0.02884
0.20183	0.15527	0.85787	0.61287	1.22102	0.43866	3.48753	0.59350	0.01731
0.25298	0.14902	0.51204	0.34721	1.20777	0.44399	2.91301	0.71875	0.03945
0.21724	0.15575	0.97536	0.46448	1.24104	0.51026	3.56413	0.47953	0.02266
0.26482	0.19663	0.82713	0.46417	1.23314	0.47730	3.46319	0.55914	0.02964
0.22377	0.17161	0.61387	0.27698	1.17546	0.49632	2.95801	0.52941	0.02263
0.23180	0.16946	0.45972	0.33609	1.15783	0.44009	2.79499	0.69591	0.03512
0.31943	0.17830	0.54554	0.46679	1.10346	0.39918	3.01271	0.74747	0.02114
0.26073	0.17584	0.61245	0.40302	1.23915	0.47242	3.16361	0.53846	0.02651
0.23377	0.18637	0.90189	0.36243	1.22066	0.45981	3.36492	0.62745	0.03935
0.25509	0.12387	0.72635	0.61107	1.12430	0.43051	3.27119	0.72807	0.02530
0.23226	0.12294	0.48951	0.55336	1.07740	0.48076	2.95623	0.62500	0.01876
0.23113	0.15514	0.76132	0.45126	1.17515	0.45359	3.22760	0.65957	0.02856
0.24722	0.15741	0.64599	0.37668	1.29269	0.47534	3.19531	0.55405	0.03771
0.23633	0.15968	0.49673	0.49235	1.17994	0.46125	3.02629	0.61353	0.03478
0.24729	0.14142	0.75373	0.54961	1.15581	0.45771	3.30557	0.66667	0.02553
0.22518	0.15640	0.93523	0.43834	1.19520	0.55074	3.50108	0.35294	0.01587
0.23920	0.14468	0.88345	0.37598	1.13446	0.44048	3.21825	0.71839	0.03783
0.25501	0.15386	0.49260	0.40239	1.11526	0.44491	2.86402	0.65714	0.01973
0.25238	0.12739	0.58317	0.44990	1.11626	0.44069	2.96979	0.70000	0.03040
0.23368	0.11901	0.53142	0.35097	1.08037	0.43936	2.75481	0.71970	0.03145
0.25653	0.18592	0.53166	0.47383	1.15510	0.48277	3.08581	0.55758	0.02821
0.27986	0.16447	0.50757	0.31688	1.17197	0.44171	2.88246	0.70621	0.03798
0.24478	0.17878	0.90905	0.91671	1.29582	0.46838	4.01353	0.58586	0.01850
0.25197	0.14480	1.13457	0.32146	1.04867	0.52464	3.42611	0.44444	0.01974
0.24040	0.15465	0.53172	0.27641	1.12439	0.44297	2.77053	0.71069	0.03849
0.23136	0.14348	1.74529	0.83257	1.14014	0.48717	4.58000	0.52083	0.02333
0.24297	0.14354	0.50496	0.30275	1.01797	0.45859	2.67078	0.64103	0.03185
0.26794	0.11848	0.41719	0.34521	1.00053	0.41026	2.55961	0.80142	0.03798
0.28358	0.19070	0.58502	0.39917	1.10382	0.45864	3.02094	0.58333	0.02576
0.24254	0.12602	0.52210	0.46495	1.02556	0.45485	2.83602	0.62338	0.04414
0.21338	0.17532	0.75440	0.30250	1.08037	0.44093	2.96690	0.70325	0.05798
0.23054	0.16124	0.38337	0.36740	1.11799	0.45701	2.71755	0.67361	0.03309
0.24787	0.10047	0.48690	0.37429	0.97490	0.41566	2.60009	0.79874	0.03922
0.26055	0.14332	0.41308	0.46702	1.07089	0.45035	2.80521	0.68027	0.03334
0.24901	0.15753	0.76755	0.39255	1.08457	0.48870	3.13991	0.54422	0.02680
0.25930	0.15525	0.62262	0.32903	1.07631	0.45937	2.90188	0.62893	0.03303
0.29144	0.11316	0.82139	0.43168	1.05488	0.44030	3.15284	0.67692	0.04139
0.22700	0.14756	0.58583	0.38694	0.99619	0.45884	2.80236	0.66667	0.04300
0.24143	0.15992	0.71445	0.48934	1.10108	0.49656	3.20278	0.49383	0.03977
0.23894	0.13909	0.61866	0.49836	0.98451	0.44466	2.92422	0.69355	0.04396
0.27649	0.14388	0.46379	0.43683	0.95130	0.45736	2.72965	0.68750	0.02411
0.25294	0.13724	0.46750	0.49591	0.97107	0.48486	2.80953	0.57870	0.04154
0.23246	0.16294	0.70283	0.43726	1.02871	0.49767	3.06187	0.46809	0.02119
0.26000	0.15304	0.51355	0.43920	1.01659	0.49520	2.87759	0.55039	0.02270
0.24755	0.13968	0.46487	0.26803	1.02048	0.45577	2.59637	0.63492	0.02655
0.23569	0.13036	1.12129	0.47587	1.03714	0.50434	3.50468	0.51190	0.02866
0.24156	0.14328	0.33060	0.32218	0.98773	0.44875	2.47408	0.75214	0.03008
0.23175	0.15185	0.90986	0.51127	1.09536	0.49646	3.39655	0.49697	0.02802
0.24244	0.14277	0.50286	0.59164	1.01628	0.46652	2.96251	0.54955	0.01906
0.22630	0.16723	0.98583	0.39275	1.00496	0.48545	3.26251	0.53107	0.03047
0.26762	0.14982	0.71523	0.48370	0.91550	0.44730	2.97916	0.65789	0.02323
0.23688	0.14396	0.86105	0.43557	1.00517	0.46575	3.14838	0.61502	0.04749
0.25324	0.16279	0.80927	0.55419	1.01324	0.53229	3.32504	0.36111	0.01530
0.23241	0.12482	0.66458	0.26989	1.00312	0.46182	2.75664	0.65854	0.05678
0.24697	0.15535	0.58366	0.37247	0.99800	0.44803	2.80448	0.69863	0.05210
0.23638	0.13369	0.60932	0.47314	0.94917	0.45995	2.86167	0.63095	0.03876
0.25623	0.13343	0.64619	0.39959	0.98048	0.45639	2.87231	0.67164	0.04712
0.21340	0.14737	0.56517	0.52033	0.92908	0.48690	2.86225	0.55102	0.02594
0.23372	0.15557	0.51691	0.44732	0.92297	0.47527	2.75177	0.52381	0.03335
0.30492	0.16497	0.52217	0.39950	0.88277	0.43058	2.70492	0.72840	0.01915
0.23585	0.13250	0.71240	0.33223	0.99851	0.48010	2.89159	0.62602	0.02680
0.29956	0.15045	1.63269	0.50557	0.92830	0.48784	4.00440	0.52137	0.01953
0.23216	0.14595	0.61043	0.31751	0.93011	0.47067	2.70683	0.58333	0.04538
0.25763	0.11899	0.60158	0.48331	0.86829	0.46286	2.79266	0.65891	0.03052
0.25020	0.16918	0.53887	0.55376	0.92589	0.44242	2.88032	0.67797	0.04471
0.26320	0.14425	0.67867	0.30498	0.90986	0.42670	2.72766	0.77489	0.06072
0.24556	0.13688	0.63934	0.37931	0.88210	0.45942	2.74261	0.64744	0.03751
0.23023	0.10911	0.54040	0.34942	0.88054	0.44715	2.55685	0.71264	0.04627
0.25550	0.14502	0.67323	0.30832	0.86589	0.46668	2.71465	0.62434	0.04059
0.24833	0.10457	0.54153	0.35886	0.83077	0.41626	2.50033	0.83636	0.05052
0.23118	0.13055	0.62640	0.30072	0.88027	0.41278	2.58189	0.78829	0.06139
0.24890	0.09427	0.59282	0.35924	0.91355	0.44473	2.65352	0.69006	0.04555
0.29114	0.15074	0.72659	0.60572	0.94744	0.46557	3.18719	0.61111	0.04045
0.25259	0.11285	0.47970	0.42418	0.98325	0.45141	2.70399	0.70556	0.04799
0.22994	0.12814	0.48313	0.38124	0.89891	0.49055	2.61190	0.55346	0.03170
0.24817	0.14941	0.47671	0.56037	0.96213	0.48513	2.88192	0.56667	0.03194
0.24526	0.13371	0.32764	0.44683	0.84463	0.44356	2.44164	0.74074	0.04846
0.22344	0.09241	0.65257	0.43218	0.84776	0.45770	2.70607	0.70833	0.02566
0.23622	0.13411	0.83393	0.45659	0.79814	0.44545	2.90444	0.65409	0.03813
0.26812	0.16212	0.35530	0.33503	0.83258	0.47985	2.43300	0.59048	0.02095
0.20845	0.11770	0.39277	0.34158	0.78953	0.46852	2.31855	0.61616	0.02088
0.25950	0.14164	0.29001	0.28757	0.82793	0.44338	2.25005	0.77778	0.05248
0.25423	0.10997	1.14357	0.58482	0.90979	0.45008	3.45246	0.65766	0.02573
0.24772	0.10478	1.16694	0.38708	0.80789	0.51764	3.23205	0.48551	0.02242
0.22434	0.13833	0.79106	0.44589	0.90726	0.48997	2.99685	0.54000	0.02857
0.25041	0.14801	0.50582	0.52479	0.82656	0.45646	2.71205	0.67262	0.04238
0.25620	0.16783	0.84747	0.58933	0.92745	0.49614	3.28442	0.49242	0.02476
0.26294	0.09487	0.44526	0.40747	0.79536	0.47816	2.48406	0.63889	0.02552
0.26916	0.11401	0.59081	0.56395	0.91035	0.44153	2.88982	0.73632	0.05708
0.21310	0.11649	0.40205	0.33629	0.82178	0.44707	2.33677	0.70588	0.02786
0.22502	0.10142	0.49690	0.34331	0.76045	0.44353	2.37063	0.77551	0.04637
0.24549	0.10772	0.34522	0.29096	0.74803	0.45819	2.19561	0.66667	0.02456
0.16568	0.10915	0.47457	0.23169	0.72874	0.42045	2.13027	0.79570	0.02749
0.21484	0.10933	0.46333	0.35737	0.78241	0.45321	2.38049	0.71069	0.04415
0.21462	0.11275	0.63697	0.49797	0.87463	0.42123	2.75818	0.78014	0.04412
0.26915	0.08511	0.31710	0.34101	0.75296	0.42782	2.19315	0.81818	0.03262
0.26799	0.11149	0.48093	0.39907	0.79153	0.47632	2.52732	0.64341	0.03441
0.25764	0.11940	0.36663	0.38789	0.74879	0.46208	2.34243	0.60606	0.04622
0.26249	0.11628	0.58310	0.30357	0.83474	0.43424	2.53442	0.73039	0.06134
0.22277	0.13165	0.64094	0.46021	0.80442	0.53149	2.79148	0.42708	0.01738
0.25000	0.12723	0.66478	0.37008	0.81751	0.48709	2.71668	0.50641	0.02967
0.18979	0.14281	0.43595	0.31903	0.78789	0.46172	2.33720	0.70833	0.05855
0.22829	0.11544	0.55022	0.38175	0.76884	0.44188	2.48642	0.76812	0.04260
0.25793	0.12834	0.42862	0.42409	0.79380	0.48753	2.52032	0.55556	0.04474
0.24465	0.10242	0.66075	0.45003	0.75492	0.42396	2.63673	0.73585	0.04656
0.26207	0.10913	0.95523	0.30239	0.73455	0.46452	2.82789	0.64626	0.03817
0.25638	0.11238	0.47265	0.40818	0.77506	0.42128	2.44593	0.79710	0.07094
0.24785	0.11426	0.53963	0.39897	0.76633	0.46205	2.52909	0.65476	0.04555
0.26073	0.13435	0.58380	0.36566	0.76169	0.48838	2.59461	0.53659	0.02508
0.21639	0.09404	0.56619	0.32802	0.73023	0.48768	2.42254	0.59259	0.02623
0.22754	0.11000	0.58801	0.34966	0.73534	0.43169	2.44225	0.77083	0.04838
0.23377	0.11908	0.71951	0.32573	0.72257	0.49781	2.61847	0.50235	0.04390
0.22569	0.10808	0.46976	0.31704	0.73481	0.41645	2.27183	0.82051	0.05485
0.24162	0.13111	0.46344	0.33633	0.75105	0.46965	2.39321	0.63842	0.04755
0.26673	0.07873	0.37521	0.41101	0.67878	0.42202	2.23249	0.78632	0.03852
0.24603	0.12891	0.66156	0.29996	0.79066	0.41473	2.54184	0.78873	0.07658
0.24071	0.10098	0.59972	0.29205	0.74945	0.45818	2.44110	0.68519	0.03347
0.26416	0.11878	0.58845	0.37971	0.69859	0.44182	2.49151	0.76744	0.04658
0.23437	0.14157	0.54084	0.36697	0.68015	0.46075	2.42464	0.64646	0.02958
0.22684	0.11133	0.59369	0.40009	0.79807	0.45953	2.58955	0.64557	0.06496
0.29496	0.16609	0.58370	0.34535	0.72085	0.45479	2.56573	0.64583	0.04123
0.27831	0.11188	0.90713	0.41291	0.71498	0.42590	2.85111	0.75439	0.03865
0.21397	0.10178	0.57357	0.27643	0.69434	0.46048	2.32056	0.65926	0.03979
0.27205	0.14713	0.53092	0.33961	0.73033	0.46828	2.48831	0.59877	0.03814
0.23891	0.12674	0.38063	0.35976	0.76820	0.43234	2.30658	0.75581	0.08954
0.20091	0.10633	0.44101	0.41095	0.67513	0.46064	2.29496	0.65368	0.06624
0.21251	0.10000	0.39942	0.39093	0.69495	0.42514	2.22294	0.78231	0.05121
0.25332	0.09349	0.44936	0.48496	0.74327	0.43628	2.46068	0.75410	0.06289
0.23599	0.10840	0.44274	0.33080	0.71111	0.43699	2.26602	0.74786	0.07904
0.27626	0.09469	1.00767	0.59618	0.65793	0.47113	3.10386	0.56757	0.02797
0.25241	0.12098	0.68214	0.44255	0.68707	0.51021	2.69535	0.43056	0.02733
0.21930	0.12384	0.38469	0.29737	0.69340	0.44475	2.16335	0.73232	0.06582
0.19767	0.09809	0.58471	0.33563	0.72870	0.44591	2.39070	0.69630	0.04400
0.31517	0.12355	0.40254	0.47407	0.67134	0.42043	2.40709	0.75177	0.04293
0.21915	0.10126	0.53686	0.25878	0.71807	0.46995	2.30408	0.66071	0.04752
0.23677	0.12741	0.64692	0.30316	0.68450	0.45998	2.45875	0.65766	0.06726
0.29845	0.10711	0.70278	0.30469	0.75432	0.46666	2.63400	0.59903	0.05529
0.21009	0.11288	1.00360	0.36840	0.71506	0.49173	2.90176	0.57018	0.03170
0.26459	0.09999	0.38433	0.22565	0.64124	0.46070	2.07651	0.70290	0.04654
0.24645	0.09321	0.32961	0.35944	0.70631	0.42903	2.16405	0.82390	0.06029
0.23483	0.10414	0.38963	0.31177	0.68298	0.44186	2.16520	0.70833	0.04857
0.27875	0.11921	0.37006	0.33914	0.65869	0.44142	2.20726	0.73333	0.04203
0.21580	0.06638	0.36372	0.41430	0.66618	0.40096	2.12733	0.88406	0.05879
0.23277	0.11097	0.63082	0.35614	0.71016	0.46439	2.50523	0.55102	0.03958
0.24387	0.09771	0.71674	0.41865	0.64760	0.49079	2.61537	0.52299	0.04173
0.19657	0.07065	0.36408	0.23315	0.60472	0.42434	1.89353	0.81560	0.05433
0.21781	0.10686	0.76979	0.43849	0.63972	0.45646	2.62912	0.66667	0.04008
0.24412	0.10835	0.38841	0.26709	0.67419	0.44087	2.12303	0.77222	0.06931
0.21236	0.07694	0.39432	0.36022	0.61969	0.43159	2.09513	0.78378	0.04291
0.22325	0.12844	0.59758	0.45474	0.66996	0.50899	2.58295	0.54167	0.03654
0.25071	0.09316	0.56049	0.45109	0.65583	0.46405	2.47533	0.64384	0.07048
0.22887	0.14559	0.44772	0.46495	0.73422	0.52033	2.54168	0.50407	0.02896
0.27121	0.07878	0.38918	0.29118	0.57802	0.41941	2.02778	0.77778	0.04170
0.20763	0.10125	0.42285	0.36092	0.61869	0.49541	2.20676	0.59314	0.06380
0.22884	0.12167	0.74916	0.48687	0.67685	0.47667	2.74007	0.57692	0.06224
0.28209	0.10201	0.60158	0.35363	0.62785	0.48226	2.44942	0.56757	0.03176
0.24220	0.13136	0.45667	0.32108	0.68673	0.42321	2.26123	0.78222	0.08565
0.26145	0.11625	0.41177	0.48200	0.65014	0.43647	2.35808	0.73333	0.07267
0.25302	0.12459	0.61632	0.35399	0.59888	0.47398	2.42078	0.64493	0.04390
0.24832	0.11470	0.37960	0.40772	0.62145	0.41478	2.18657	0.81481	0.04172
0.25490	0.10586	0.53805	0.27975	0.66368	0.45611	2.29835	0.68794	0.04807
0.21734	0.14216	0.40550	0.24144	0.71246	0.46238	2.18128	0.65306	0.04821
0.27325	0.10347	0.35513	0.23313	0.60167	0.44110	2.00774	0.71795	0.05552
0.22611	0.10048	0.52498	0.37986	0.63844	0.44886	2.31873	0.69154	0.06448
0.24675	0.08329	0.47074	0.34087	0.59915	0.44516	2.18597	0.75152	0.06199
0.26011	0.09576	0.52452	0.39696	0.57607	0.45428	2.30770	0.62573	0.05263
0.25052	0.12292	0.75340	0.30873	0.62271	0.46833	2.52661	0.61702	0.04722
0.21050	0.13083	0.43297	0.41063	0.66803	0.44999	2.30294	0.75000	0.05784
0.20792	0.12562	0.40954	0.43714	0.61822	0.45805	2.25648	0.66667	0.04619
0.24341	0.08880	0.44964	0.38029	0.63695	0.46591	2.26501	0.68889	0.04760
0.24641	0.12627	0.40888	0.34577	0.59746	0.41369	2.13848	0.81183	0.07505
0.18620	0.10131	0.28061	0.28575	0.62265	0.45742	1.93394	0.72072	0.04190
